user_id,item_id,item_name,category,price,datetime,time_of_day,day_of_week,rating,calories,spicy_level,popularity_score,purchase_count,last_purchased_days_ago,user_age_group,user_gender,user_avg_spend,combo_preference,hour,date
U155,18,3,2,0.8333333333333333,2024-10-20 13:49:00,1,3,4,0.761904761904762,1,0.6000000000000001,0.6842105263157894,0.0,2,1,0.04999999999999999,4,13,2024-10-20
U124,23,6,6,0.6666666666666666,2025-10-18 14:22:00,1,2,5,0.9285714285714286,2,0.020000000000000018,0.6842105263157894,0.13333333333333333,0,1,0.6833333333333333,0,14,2025-10-18
U126,15,22,1,0.41666666666666663,2024-07-15 08:58:00,0,1,5,0.4761904761904763,0,0.6799999999999999,0.2631578947368421,0.8666666666666667,1,1,0.8833333333333333,4,8,2024-07-15
U106,8,8,0,0.08333333333333331,2024-08-15 14:27:00,1,4,4,0.1904761904761905,1,0.06000000000000005,0.5789473684210527,0.8,2,1,0.35000000000000003,2,14,2024-08-15
U174,5,15,5,0.33333333333333337,2025-08-13 09:11:00,0,6,4,0.5238095238095238,0,0.94,0.05263157894736842,0.06666666666666667,2,1,0.8333333333333335,5,9,2025-08-13
U156,6,17,5,0.5833333333333334,2024-05-15 14:53:00,1,6,3,0.5714285714285715,2,0.21999999999999997,0.631578947368421,0.2,0,0,0.7166666666666668,2,14,2024-05-15
U130,7,2,0,0.0,2025-06-07 15:49:00,2,2,5,0.0,1,0.76,0.5789473684210527,0.8666666666666667,1,0,0.8333333333333335,1,15,2025-06-07
U119,21,5,6,0.5833333333333334,2025-09-22 17:16:00,2,1,3,1.0000000000000002,0,0.52,1.0,0.3333333333333333,2,1,0.5833333333333333,5,17,2025-09-22
U199,6,17,5,0.5833333333333334,2025-10-31 08:02:00,0,0,4,0.5714285714285715,2,0.6200000000000001,0.3157894736842105,0.4666666666666667,2,1,0.10000000000000003,5,8,2025-10-31
U192,3,1,3,0.33333333333333337,2024-11-22 08:48:00,0,0,4,0.4047619047619049,0,0.17999999999999994,0.736842105263158,0.26666666666666666,2,0,0.10000000000000003,3,8,2024-11-22
U183,10,7,0,0.25,2025-04-02 14:45:00,1,6,4,0.047619047619047616,1,0.48,0.6842105263157894,0.13333333333333333,1,1,0.5,0,14,2025-04-02
U138,17,10,1,0.5833333333333334,2024-12-25 12:44:00,1,6,4,0.6428571428571429,0,0.45999999999999996,1.0,1.0,2,1,0.36666666666666664,3,12,2024-12-25
U182,11,16,0,0.5833333333333334,2025-01-10 16:42:00,2,0,5,0.33333333333333337,1,0.9199999999999999,0.5789473684210527,0.06666666666666667,1,1,0.55,0,16,2025-01-10
U135,20,9,2,1.0,2025-01-27 15:53:00,2,1,5,0.8095238095238095,1,0.5,0.10526315789473684,0.06666666666666667,2,1,0.7,5,15,2025-01-27
U129,22,19,6,0.5833333333333334,2025-01-05 12:28:00,1,3,4,0.8809523809523812,0,0.30000000000000004,0.5263157894736843,0.9333333333333333,2,1,0.6833333333333333,2,12,2025-01-05
U102,1,4,5,0.08333333333333331,2025-09-11 12:04:00,1,4,3,0.16666666666666666,1,0.9000000000000001,0.2631578947368421,0.3333333333333333,0,0,0.95,2,12,2025-09-11
U154,16,12,1,0.5,2025-03-03 13:52:00,1,1,3,0.5238095238095238,2,0.08000000000000007,0.05263157894736842,0.4666666666666667,2,0,0.4166666666666667,2,13,2025-03-03
U165,20,9,2,1.0,2024-01-01 12:02:00,1,1,4,0.8095238095238095,1,0.06000000000000005,0.0,0.06666666666666667,1,0,0.35000000000000003,0,12,2024-01-01
U137,6,17,5,0.5833333333333334,2025-01-18 14:05:00,1,2,5,0.5714285714285715,2,0.30000000000000004,0.3157894736842105,0.5333333333333333,0,0,0.9333333333333333,1,14,2025-01-18
U159,1,4,5,0.08333333333333331,2024-12-14 12:08:00,1,2,3,0.16666666666666666,1,0.41999999999999993,0.5263157894736843,0.6,1,1,0.13333333333333336,3,12,2024-12-14
U132,16,12,1,0.5,2024-12-11 09:21:00,0,6,5,0.5238095238095238,2,0.9199999999999999,0.21052631578947367,0.06666666666666667,1,1,0.8166666666666667,1,9,2024-12-11
U145,4,13,5,0.5,2024-06-23 17:49:00,2,3,4,0.45238095238095244,2,0.98,0.6842105263157894,0.9333333333333333,0,0,0.6333333333333333,2,17,2024-06-23
U118,6,17,5,0.5833333333333334,2024-10-28 16:07:00,2,1,5,0.5714285714285715,2,0.6200000000000001,0.894736842105263,0.3333333333333333,0,1,0.16666666666666669,5,16,2024-10-28
U188,10,7,0,0.25,2024-06-05 14:13:00,1,6,5,0.047619047619047616,1,0.76,0.9473684210526316,0.8,0,1,0.25000000000000006,4,14,2024-06-05
U123,2,20,5,0.0,2024-04-21 14:01:00,1,3,5,0.2380952380952381,2,0.41999999999999993,0.736842105263158,0.26666666666666666,1,1,0.8166666666666667,0,14,2024-04-21
U145,10,7,0,0.25,2024-11-27 14:49:00,1,6,3,0.047619047619047616,1,0.78,0.736842105263158,0.06666666666666667,2,1,0.033333333333333326,3,14,2024-11-27
U142,17,10,1,0.5833333333333334,2024-06-21 11:44:00,1,0,5,0.6428571428571429,0,0.24,0.8421052631578947,0.3333333333333333,2,1,0.46666666666666673,0,11,2024-06-21
U127,5,15,5,0.33333333333333337,2024-06-24 11:00:00,1,1,3,0.5238095238095238,0,0.3800000000000001,0.894736842105263,0.26666666666666666,1,0,0.25000000000000006,5,11,2024-06-24
U132,19,21,2,0.9166666666666667,2025-07-20 10:50:00,0,3,4,0.7142857142857144,0,0.3800000000000001,1.0,0.06666666666666667,2,0,0.7,1,10,2025-07-20
U191,23,6,6,0.6666666666666666,2024-02-09 12:56:00,1,0,3,0.9285714285714286,2,0.9000000000000001,0.05263157894736842,0.6,1,0,0.5,4,12,2024-02-09
U138,2,20,5,0.0,2024-04-25 13:17:00,1,4,4,0.2380952380952381,2,0.08000000000000007,0.8421052631578947,0.4666666666666667,1,0,0.5666666666666667,5,13,2024-04-25
U145,10,7,0,0.25,2025-07-24 12:24:00,1,4,4,0.047619047619047616,1,0.72,0.736842105263158,0.2,2,0,0.5666666666666667,2,12,2025-07-24
U152,14,0,4,0.15000000000000002,2025-09-29 10:48:00,0,1,4,0.261904761904762,1,0.6799999999999999,0.05263157894736842,0.0,0,0,0.8333333333333335,1,10,2025-09-29
U135,22,19,6,0.5833333333333334,2025-01-22 16:58:00,2,6,4,0.8809523809523812,0,0.43999999999999995,0.0,0.5333333333333333,1,1,0.7,3,16,2025-01-22
U178,9,14,0,0.16666666666666669,2025-03-03 11:32:00,1,1,4,0.2857142857142857,1,0.48,0.2631578947368421,1.0,2,1,0.6333333333333333,5,11,2025-03-03
U172,12,23,4,0.33333333333333337,2025-02-06 11:18:00,1,4,4,0.2857142857142857,1,0.21999999999999997,0.2631578947368421,0.8,0,1,0.8333333333333335,3,11,2025-02-06
U166,22,19,6,0.5833333333333334,2025-02-10 11:58:00,1,1,3,0.8809523809523812,0,0.54,1.0,0.06666666666666667,2,1,0.9833333333333334,5,11,2025-02-10
U156,19,21,2,0.9166666666666667,2024-03-02 15:35:00,2,2,5,0.7142857142857144,0,0.5,0.631578947368421,0.0,1,1,0.25000000000000006,1,15,2024-03-02
U140,3,1,3,0.33333333333333337,2024-02-16 17:23:00,2,0,5,0.4047619047619049,0,0.3800000000000001,0.42105263157894735,0.13333333333333333,1,1,0.5166666666666666,0,17,2024-02-16
U139,24,18,6,0.41666666666666663,2025-05-01 10:40:00,0,4,4,0.761904761904762,0,0.96,0.631578947368421,0.6666666666666666,2,0,0.23333333333333334,2,10,2025-05-01
U128,10,7,0,0.25,2024-05-11 13:31:00,1,2,5,0.047619047619047616,1,0.28,0.9473684210526316,1.0,1,0,0.7666666666666668,5,13,2024-05-11
U120,17,10,1,0.5833333333333334,2024-11-22 11:56:00,1,0,3,0.6428571428571429,0,0.19999999999999996,0.9473684210526316,0.6666666666666666,2,0,0.04999999999999999,0,11,2024-11-22
U145,11,16,0,0.5833333333333334,2024-11-27 08:48:00,0,6,5,0.33333333333333337,1,0.96,0.5789473684210527,1.0,0,0,0.48333333333333334,2,8,2024-11-27
U190,11,16,0,0.5833333333333334,2025-09-25 11:23:00,1,4,4,0.33333333333333337,1,1.0,0.6842105263157894,0.3333333333333333,1,0,0.4333333333333333,1,11,2025-09-25
U193,16,12,1,0.5,2025-05-31 17:53:00,2,2,4,0.5238095238095238,2,0.3600000000000001,0.6842105263157894,0.7333333333333333,2,1,0.08333333333333337,0,17,2025-05-31
U158,2,20,5,0.0,2024-09-12 15:33:00,2,4,3,0.2380952380952381,2,0.14000000000000012,0.7894736842105263,0.4666666666666667,1,1,0.06666666666666671,3,15,2024-09-12
U124,23,6,6,0.6666666666666666,2025-06-22 11:21:00,1,3,3,0.9285714285714286,2,0.56,0.5263157894736843,1.0,1,1,0.5,5,11,2025-06-22
U149,11,16,0,0.5833333333333334,2024-04-06 13:36:00,1,2,4,0.33333333333333337,1,0.9199999999999999,0.05263157894736842,0.8666666666666667,2,0,0.7,5,13,2024-04-06
U182,10,7,0,0.25,2024-11-23 15:18:00,2,2,3,0.047619047619047616,1,0.6000000000000001,0.42105263157894735,0.7333333333333333,1,0,0.5,5,15,2024-11-23
U110,11,16,0,0.5833333333333334,2024-07-16 17:55:00,2,5,5,0.33333333333333337,1,0.30000000000000004,0.9473684210526316,0.9333333333333333,2,1,0.23333333333333334,0,17,2024-07-16
U175,3,1,3,0.33333333333333337,2025-10-18 15:05:00,2,2,4,0.4047619047619049,0,0.94,0.10526315789473684,0.6666666666666666,2,1,0.9166666666666667,1,15,2025-10-18
U131,8,8,0,0.08333333333333331,2024-09-27 11:09:00,1,0,3,0.1904761904761905,1,0.7,0.894736842105263,0.13333333333333333,0,1,0.6833333333333333,4,11,2024-09-27
U118,2,20,5,0.0,2024-09-26 16:59:00,2,4,5,0.2380952380952381,2,0.19999999999999996,0.736842105263158,0.2,2,1,0.8500000000000001,3,16,2024-09-26
U102,16,12,1,0.5,2024-12-13 13:55:00,1,0,5,0.5238095238095238,2,0.19999999999999996,0.05263157894736842,0.8,1,1,0.5666666666666667,0,13,2024-12-13
U151,19,21,2,0.9166666666666667,2024-12-25 12:49:00,1,6,5,0.7142857142857144,0,0.9199999999999999,0.9473684210526316,0.7333333333333333,1,1,0.21666666666666673,5,12,2024-12-25
U170,18,3,2,0.8333333333333333,2024-12-19 10:28:00,0,4,4,0.761904761904762,1,0.0,0.894736842105263,0.4,0,1,0.5333333333333334,2,10,2024-12-19
U187,4,13,5,0.5,2025-10-19 14:06:00,1,3,3,0.45238095238095244,2,0.26,0.5263157894736843,0.3333333333333333,2,0,0.10000000000000003,5,14,2025-10-19
U112,6,17,5,0.5833333333333334,2024-06-18 08:58:00,0,5,5,0.5714285714285715,2,0.78,0.47368421052631576,0.26666666666666666,2,0,1.0,5,8,2024-06-18
U139,2,20,5,0.0,2024-01-31 08:32:00,0,6,5,0.2380952380952381,2,0.8800000000000001,0.7894736842105263,1.0,0,1,0.55,5,8,2024-01-31
U182,11,16,0,0.5833333333333334,2024-04-25 16:49:00,2,4,4,0.33333333333333337,1,0.56,0.9473684210526316,0.06666666666666667,2,1,0.6000000000000001,5,16,2024-04-25
U197,11,16,0,0.5833333333333334,2025-07-04 08:35:00,0,0,4,0.33333333333333337,1,0.040000000000000036,0.15789473684210525,0.3333333333333333,2,0,0.48333333333333334,5,8,2025-07-04
U111,16,12,1,0.5,2025-02-17 15:31:00,2,1,3,0.5238095238095238,2,0.45999999999999996,0.10526315789473684,0.26666666666666666,0,1,0.5333333333333334,3,15,2025-02-17
U114,8,8,0,0.08333333333333331,2024-07-04 10:33:00,0,4,3,0.1904761904761905,1,0.8400000000000001,0.47368421052631576,0.13333333333333333,2,1,0.6333333333333333,4,10,2024-07-04
U134,19,21,2,0.9166666666666667,2024-07-21 17:06:00,2,3,5,0.7142857142857144,0,0.17999999999999994,0.8421052631578947,0.5333333333333333,1,1,0.7666666666666668,2,17,2024-07-21
U121,23,6,6,0.6666666666666666,2025-04-17 17:32:00,2,4,4,0.9285714285714286,2,0.78,0.5789473684210527,0.06666666666666667,0,1,0.0,5,17,2025-04-17
U135,8,8,0,0.08333333333333331,2024-01-25 09:32:00,0,4,4,0.1904761904761905,1,0.3400000000000001,0.05263157894736842,0.5333333333333333,0,0,0.5833333333333333,0,9,2024-01-25
U198,24,18,6,0.41666666666666663,2024-11-06 08:27:00,0,6,4,0.761904761904762,0,0.40000000000000013,0.631578947368421,0.3333333333333333,1,0,0.7666666666666668,4,8,2024-11-06
U140,6,17,5,0.5833333333333334,2024-10-13 14:14:00,1,3,4,0.5714285714285715,2,0.43999999999999995,0.9473684210526316,1.0,2,1,0.1833333333333333,3,14,2024-10-13
U154,11,16,0,0.5833333333333334,2025-04-18 08:05:00,0,0,4,0.33333333333333337,1,0.40000000000000013,0.9473684210526316,0.8,0,0,0.5833333333333333,4,8,2025-04-18
U175,22,19,6,0.5833333333333334,2025-01-30 14:47:00,1,4,4,0.8809523809523812,0,0.1200000000000001,0.3157894736842105,0.06666666666666667,1,0,0.35000000000000003,4,14,2025-01-30
U137,2,20,5,0.0,2024-03-23 17:19:00,2,2,5,0.2380952380952381,2,0.8600000000000001,0.5263157894736843,0.2,1,1,0.10000000000000003,5,17,2024-03-23
U150,22,19,6,0.5833333333333334,2025-08-10 11:57:00,1,3,5,0.8809523809523812,0,0.1200000000000001,0.8421052631578947,0.7333333333333333,0,0,0.06666666666666671,0,11,2025-08-10
U169,16,12,1,0.5,2025-09-16 10:01:00,0,5,4,0.5238095238095238,2,0.14000000000000012,0.631578947368421,0.4,2,1,0.10000000000000003,4,10,2025-09-16
U195,18,3,2,0.8333333333333333,2025-02-23 08:47:00,0,3,4,0.761904761904762,1,0.08000000000000007,0.10526315789473684,0.6,0,0,0.7666666666666668,5,8,2025-02-23
U192,8,8,0,0.08333333333333331,2025-01-15 16:01:00,2,6,5,0.1904761904761905,1,0.48,0.6842105263157894,0.9333333333333333,2,0,0.6000000000000001,2,16,2025-01-15
U178,13,11,4,0.41666666666666663,2024-01-12 12:41:00,1,0,5,0.3571428571428572,0,0.7,0.894736842105263,0.3333333333333333,2,0,0.04999999999999999,5,12,2024-01-12
U133,10,7,0,0.25,2024-12-24 09:33:00,0,5,5,0.047619047619047616,1,0.3600000000000001,0.3157894736842105,0.9333333333333333,2,0,0.7,1,9,2024-12-24
U165,10,7,0,0.25,2025-03-19 11:17:00,1,6,4,0.047619047619047616,1,0.24,0.10526315789473684,0.3333333333333333,0,0,0.1166666666666667,4,11,2025-03-19
U148,4,13,5,0.5,2024-08-18 12:37:00,1,3,4,0.45238095238095244,2,0.45999999999999996,0.10526315789473684,0.9333333333333333,0,1,1.0,1,12,2024-08-18
U138,11,16,0,0.5833333333333334,2024-02-23 17:49:00,2,0,3,0.33333333333333337,1,0.6600000000000001,0.5789473684210527,1.0,0,1,0.9666666666666668,2,17,2024-02-23
U180,19,21,2,0.9166666666666667,2025-10-14 16:06:00,2,5,3,0.7142857142857144,0,0.72,0.5789473684210527,0.4666666666666667,0,0,0.6166666666666667,1,16,2025-10-14
U183,10,7,0,0.25,2025-08-27 14:01:00,1,6,3,0.047619047619047616,1,0.8,0.894736842105263,0.06666666666666667,0,1,0.6333333333333333,2,14,2025-08-27
U111,16,12,1,0.5,2024-09-27 15:26:00,2,0,4,0.5238095238095238,2,0.6200000000000001,0.47368421052631576,0.6,2,0,0.033333333333333326,2,15,2024-09-27
U139,9,14,0,0.16666666666666669,2025-04-21 12:28:00,1,1,4,0.2857142857142857,1,0.9199999999999999,0.7894736842105263,0.13333333333333333,1,0,0.0,3,12,2025-04-21
U116,3,1,3,0.33333333333333337,2024-01-07 14:25:00,1,3,5,0.4047619047619049,0,0.6600000000000001,0.42105263157894735,0.3333333333333333,2,1,0.6333333333333333,3,14,2024-01-07
U128,16,12,1,0.5,2024-05-27 09:33:00,0,1,5,0.5238095238095238,2,0.1200000000000001,0.9473684210526316,0.4666666666666667,0,1,0.8833333333333333,0,9,2024-05-27
U128,13,11,4,0.41666666666666663,2025-03-24 12:45:00,1,1,5,0.3571428571428572,0,0.96,0.15789473684210525,0.3333333333333333,0,1,0.6666666666666667,3,12,2025-03-24
U181,1,4,5,0.08333333333333331,2025-06-11 17:32:00,2,6,3,0.16666666666666666,1,0.78,0.894736842105263,0.26666666666666666,2,0,0.55,4,17,2025-06-11
U135,16,12,1,0.5,2024-08-21 17:57:00,2,6,5,0.5238095238095238,2,0.6799999999999999,0.3684210526315789,1.0,1,0,0.9000000000000001,2,17,2024-08-21
U188,4,13,5,0.5,2025-10-13 11:10:00,1,1,4,0.45238095238095244,2,0.45999999999999996,0.47368421052631576,1.0,1,0,0.26666666666666666,3,11,2025-10-13
U173,2,20,5,0.0,2025-09-13 08:22:00,0,2,5,0.2380952380952381,2,0.15999999999999992,0.05263157894736842,0.8,2,1,0.7666666666666668,5,8,2025-09-13
U139,15,22,1,0.41666666666666663,2024-04-20 16:09:00,2,2,3,0.4761904761904763,0,0.96,0.05263157894736842,0.06666666666666667,0,1,0.25000000000000006,2,16,2024-04-20
U174,17,10,1,0.5833333333333334,2025-09-12 08:41:00,0,0,3,0.6428571428571429,0,0.74,0.9473684210526316,0.06666666666666667,0,0,0.8500000000000001,2,8,2025-09-12
U126,17,10,1,0.5833333333333334,2024-03-06 08:12:00,0,6,4,0.6428571428571429,0,0.8600000000000001,0.5263157894736843,0.5333333333333333,1,1,0.1166666666666667,0,8,2024-03-06
U166,20,9,2,1.0,2024-08-17 11:29:00,1,2,3,0.8095238095238095,1,0.32000000000000006,0.3157894736842105,0.7333333333333333,2,0,0.06666666666666671,2,11,2024-08-17
U121,18,3,2,0.8333333333333333,2024-09-04 10:47:00,0,6,5,0.761904761904762,1,0.45999999999999996,0.21052631578947367,0.0,0,0,0.39999999999999997,2,10,2024-09-04
U184,21,5,6,0.5833333333333334,2024-09-03 08:19:00,0,5,3,1.0000000000000002,0,0.26,0.3157894736842105,0.06666666666666667,1,1,0.033333333333333326,5,8,2024-09-03
U153,22,19,6,0.5833333333333334,2025-04-14 13:10:00,1,1,5,0.8809523809523812,0,0.3400000000000001,0.15789473684210525,0.13333333333333333,2,0,0.2833333333333334,2,13,2025-04-14
U117,18,3,2,0.8333333333333333,2025-08-26 15:02:00,2,5,4,0.761904761904762,1,0.8,0.15789473684210525,0.8,1,0,0.21666666666666673,1,15,2025-08-26
U162,7,2,0,0.0,2024-03-30 09:21:00,0,2,4,0.0,1,1.0,0.0,0.7333333333333333,1,1,0.7,3,9,2024-03-30
U177,2,20,5,0.0,2024-04-15 14:22:00,1,1,5,0.2380952380952381,2,0.6600000000000001,0.6842105263157894,0.4666666666666667,2,1,0.2833333333333334,2,14,2024-04-15
U198,13,11,4,0.41666666666666663,2025-10-12 08:41:00,0,3,5,0.3571428571428572,0,0.15999999999999992,0.15789473684210525,0.8,1,1,0.6833333333333333,0,8,2025-10-12
U109,6,17,5,0.5833333333333334,2024-08-29 14:17:00,1,4,4,0.5714285714285715,2,0.21999999999999997,0.2631578947368421,0.0,0,0,0.016666666666666663,2,14,2024-08-29
U190,11,16,0,0.5833333333333334,2025-08-06 12:46:00,1,6,3,0.33333333333333337,1,0.6400000000000001,0.42105263157894735,0.2,2,1,0.3,4,12,2025-08-06
U157,21,5,6,0.5833333333333334,2025-03-06 12:47:00,1,4,3,1.0000000000000002,0,0.3600000000000001,0.3157894736842105,0.0,1,0,0.2,1,12,2025-03-06
U186,18,3,2,0.8333333333333333,2025-10-27 15:23:00,2,1,3,0.761904761904762,1,0.8,0.15789473684210525,0.3333333333333333,2,1,0.6666666666666667,4,15,2025-10-27
U111,21,5,6,0.5833333333333334,2024-10-08 13:46:00,1,5,5,1.0000000000000002,0,0.40000000000000013,0.5789473684210527,1.0,0,0,0.2,5,13,2024-10-08
U124,1,4,5,0.08333333333333331,2025-04-03 16:06:00,2,4,4,0.16666666666666666,1,0.10000000000000009,0.736842105263158,0.4666666666666667,1,0,0.23333333333333334,0,16,2025-04-03
U113,9,14,0,0.16666666666666669,2025-09-22 09:58:00,0,1,4,0.2857142857142857,1,0.43999999999999995,0.15789473684210525,0.2,2,0,0.3,1,9,2025-09-22
U119,24,18,6,0.41666666666666663,2025-03-29 15:49:00,2,2,4,0.761904761904762,0,0.94,0.3157894736842105,1.0,1,0,0.21666666666666673,5,15,2025-03-29
U168,1,4,5,0.08333333333333331,2024-09-24 11:28:00,1,5,4,0.16666666666666666,1,0.26,0.15789473684210525,0.7333333333333333,1,1,0.6666666666666667,0,11,2024-09-24
U145,10,7,0,0.25,2024-04-21 10:22:00,0,3,5,0.047619047619047616,1,0.14000000000000012,0.10526315789473684,0.9333333333333333,2,0,0.8500000000000001,1,10,2024-04-21
U158,4,13,5,0.5,2025-02-11 13:08:00,1,5,4,0.45238095238095244,2,0.6600000000000001,0.5789473684210527,0.7333333333333333,2,0,0.5,3,13,2025-02-11
U110,2,20,5,0.0,2025-10-15 09:07:00,0,6,5,0.2380952380952381,2,0.72,0.7894736842105263,0.26666666666666666,1,1,0.04999999999999999,3,9,2025-10-15
U129,15,22,1,0.41666666666666663,2024-10-17 11:14:00,1,4,4,0.4761904761904763,0,0.21999999999999997,1.0,0.8,0,0,0.9000000000000001,0,11,2024-10-17
U192,4,13,5,0.5,2025-01-07 16:13:00,2,5,5,0.45238095238095244,2,0.72,1.0,1.0,0,0,0.4333333333333333,1,16,2025-01-07
U150,21,5,6,0.5833333333333334,2024-10-23 14:50:00,1,6,5,1.0000000000000002,0,0.8,0.3157894736842105,0.2,2,0,0.7333333333333334,4,14,2024-10-23
U197,11,16,0,0.5833333333333334,2024-05-16 17:36:00,2,4,4,0.33333333333333337,1,0.40000000000000013,0.3684210526315789,0.0,0,1,0.2833333333333334,2,17,2024-05-16
U161,19,21,2,0.9166666666666667,2025-03-11 14:23:00,1,5,4,0.7142857142857144,0,0.5,0.3157894736842105,0.4,2,0,0.75,2,14,2025-03-11
U167,10,7,0,0.25,2024-09-23 16:34:00,2,1,4,0.047619047619047616,1,0.56,0.0,0.6,0,0,0.9666666666666668,1,16,2024-09-23
U145,2,20,5,0.0,2024-06-14 09:49:00,0,0,3,0.2380952380952381,2,0.10000000000000009,0.894736842105263,0.2,2,0,0.55,1,9,2024-06-14
U114,7,2,0,0.0,2024-02-07 08:21:00,0,6,3,0.0,1,0.14000000000000012,0.0,0.9333333333333333,0,0,0.45,1,8,2024-02-07
U169,17,10,1,0.5833333333333334,2024-11-28 16:18:00,2,4,5,0.6428571428571429,0,1.0,0.5263157894736843,0.4666666666666667,1,1,0.48333333333333334,0,16,2024-11-28
U177,4,13,5,0.5,2024-10-21 11:18:00,1,1,4,0.45238095238095244,2,0.43999999999999995,0.3684210526315789,0.0,1,1,0.8666666666666667,4,11,2024-10-21
U118,1,4,5,0.08333333333333331,2024-06-10 11:04:00,1,1,4,0.16666666666666666,1,0.40000000000000013,0.736842105263158,0.06666666666666667,2,0,0.35000000000000003,0,11,2024-06-10
U150,4,13,5,0.5,2025-03-29 15:22:00,2,2,4,0.45238095238095244,2,0.6400000000000001,0.7894736842105263,0.13333333333333333,0,0,0.1166666666666667,3,15,2025-03-29
U195,23,6,6,0.6666666666666666,2025-07-30 12:55:00,1,6,4,0.9285714285714286,2,0.020000000000000018,0.47368421052631576,0.5333333333333333,1,1,0.13333333333333336,1,12,2025-07-30
U150,5,15,5,0.33333333333333337,2025-06-28 16:04:00,2,2,5,0.5238095238095238,0,0.19999999999999996,0.894736842105263,0.06666666666666667,1,1,0.26666666666666666,5,16,2025-06-28
U160,16,12,1,0.5,2025-03-16 09:24:00,0,3,3,0.5238095238095238,2,0.14000000000000012,0.8421052631578947,0.8,2,1,0.6166666666666667,1,9,2025-03-16
U173,8,8,0,0.08333333333333331,2025-04-12 10:33:00,0,2,4,0.1904761904761905,1,0.020000000000000018,1.0,0.06666666666666667,0,1,0.5166666666666666,0,10,2025-04-12
U157,18,3,2,0.8333333333333333,2025-08-06 11:51:00,1,6,5,0.761904761904762,1,0.8800000000000001,0.894736842105263,0.06666666666666667,1,1,0.7666666666666668,1,11,2025-08-06
U178,20,9,2,1.0,2025-01-23 10:51:00,0,4,3,0.8095238095238095,1,0.96,0.3684210526315789,0.4666666666666667,1,0,0.26666666666666666,2,10,2025-01-23
U194,11,16,0,0.5833333333333334,2024-10-21 15:51:00,2,1,4,0.33333333333333337,1,0.6400000000000001,0.736842105263158,0.6,0,0,0.2833333333333334,4,15,2024-10-21
U103,24,18,6,0.41666666666666663,2024-10-25 16:56:00,2,0,5,0.761904761904762,0,0.74,1.0,0.8,1,1,0.3,4,16,2024-10-25
U183,22,19,6,0.5833333333333334,2024-07-11 09:55:00,0,4,4,0.8809523809523812,0,0.3800000000000001,0.6842105263157894,0.8,1,1,0.9000000000000001,1,9,2024-07-11
U172,10,7,0,0.25,2024-04-19 12:10:00,1,0,4,0.047619047619047616,1,0.6799999999999999,0.10526315789473684,0.4,0,1,0.6499999999999999,4,12,2024-04-19
U136,1,4,5,0.08333333333333331,2025-07-28 11:31:00,1,1,5,0.16666666666666666,1,0.08000000000000007,0.894736842105263,0.06666666666666667,2,1,0.9333333333333333,4,11,2025-07-28
U170,8,8,0,0.08333333333333331,2024-09-08 13:15:00,1,3,3,0.1904761904761905,1,0.78,1.0,0.8666666666666667,1,0,0.6666666666666667,0,13,2024-09-08
U192,5,15,5,0.33333333333333337,2025-07-11 12:54:00,1,0,5,0.5238095238095238,0,0.24,0.5789473684210527,0.6666666666666666,1,0,0.9000000000000001,3,12,2025-07-11
U193,6,17,5,0.5833333333333334,2024-03-31 14:11:00,1,3,5,0.5714285714285715,2,0.8400000000000001,0.9473684210526316,0.2,2,0,0.35000000000000003,0,14,2024-03-31
U173,24,18,6,0.41666666666666663,2024-10-06 09:24:00,0,3,5,0.761904761904762,0,0.8,0.9473684210526316,0.5333333333333333,2,0,0.6166666666666667,0,9,2024-10-06
U179,14,0,4,0.15000000000000002,2025-07-02 16:45:00,2,6,4,0.261904761904762,1,0.74,0.47368421052631576,0.5333333333333333,0,0,0.3166666666666667,5,16,2025-07-02
U161,3,1,3,0.33333333333333337,2024-12-04 14:57:00,1,6,3,0.4047619047619049,0,0.72,0.42105263157894735,0.5333333333333333,1,1,0.7333333333333334,0,14,2024-12-04
U182,16,12,1,0.5,2024-09-11 15:09:00,2,6,3,0.5238095238095238,2,0.040000000000000036,1.0,0.7333333333333333,1,0,0.75,2,15,2024-09-11
U128,7,2,0,0.0,2025-09-14 13:06:00,1,3,4,0.0,1,0.9000000000000001,0.5263157894736843,0.4666666666666667,1,1,0.7,2,13,2025-09-14
U195,14,0,4,0.15000000000000002,2025-06-25 08:47:00,0,6,4,0.261904761904762,1,0.9000000000000001,0.6842105263157894,0.6666666666666666,2,1,0.35000000000000003,3,8,2025-06-25
U159,15,22,1,0.41666666666666663,2024-08-30 11:32:00,1,0,3,0.4761904761904763,0,0.0,1.0,0.8,2,0,0.6166666666666667,4,11,2024-08-30
U187,16,12,1,0.5,2024-04-27 14:08:00,1,2,5,0.5238095238095238,2,0.78,0.894736842105263,0.4,2,0,0.48333333333333334,5,14,2024-04-27
U158,20,9,2,1.0,2024-12-06 10:04:00,0,0,5,0.8095238095238095,1,0.8400000000000001,0.736842105263158,0.8,1,1,0.8166666666666667,1,10,2024-12-06
U114,14,0,4,0.15000000000000002,2025-05-14 12:05:00,1,6,3,0.261904761904762,1,0.45999999999999996,0.5789473684210527,0.6666666666666666,0,1,0.9000000000000001,0,12,2025-05-14
U103,22,19,6,0.5833333333333334,2025-01-06 13:54:00,1,1,4,0.8809523809523812,0,0.9000000000000001,0.736842105263158,0.3333333333333333,1,1,0.7166666666666668,1,13,2025-01-06
